timestamp,count,risk_score,risk_level,density,avg_speed
2026-05-16T15:22:41,8,0.3417,MEDIUM,0.1397,2.7482
2026-05-16T15:22:49,3,0.2354,LOW,0.1915,1.7771
2026-05-16T15:22:57,3,0.1961,LOW,0.1915,4.1231
2026-05-16T15:23:07,5,0.1484,LOW,0.2137,0.9766
2026-05-16T15:23:18,1,0.2168,LOW,0.0527,8.9169
