timestamp,count,risk_score,risk_level,density,avg_speed
2026-05-15T15:56:58,16,0.4892,MEDIUM,0.1958,5.4797
2026-05-15T15:58:12,9,0.5047,MEDIUM,0.1246,6.1267
2026-05-15T16:00:07,9,0.4278,MEDIUM,0.2316,11.2125
2026-05-15T16:01:37,9,0.4527,MEDIUM,0.1816,11.998
2026-05-15T16:03:10,7,0.4125,MEDIUM,0.1691,11.2125
2026-05-15T16:04:35,9,0.4425,MEDIUM,0.1816,11.998
2026-05-15T16:06:01,7,0.4127,MEDIUM,0.1691,11.2125
2026-05-15T16:07:26,10,0.4671,MEDIUM,0.2329,11.998
